id,link,bedrooms,bathrooms,area_m2,price,date,condition,location,latitude,longitude
P1753730712_0,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/191939788,7,5,342,800.000.000,2025-07-28 14:25:12.481270,Usado,"Cúcuta, Norte de santander",7.896265899198,-72.495016346003
P1753730714_1,https://www.fincaraiz.com.co/casa-en-venta-en-prados-del-este-cucuta/192672080,3,3,112,320.000.000,2025-07-28 14:25:14.721314,Usado,"Prados del Este, Cúcuta, Norte de santander",7.9106933,-72.4734863
P1753730717_2,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192110140,4,6,290,900.000.000,2025-07-28 14:25:17.034293,Usado,"Cúcuta, Norte de santander",7.8640354239602,-72.463502883911
P1753730718_3,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192027917,3,2,111,280.000.000,2025-07-28 14:25:18.930120,Usado,"Cúcuta, Norte de santander",7.908263997132,-72.473620964435
P1753730720_4,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/191884196,3,6,340,1.500.000.000,2025-07-28 14:25:20.980928,Usado,"Cúcuta, Norte de santander",7.882056779535,-72.496358702498
P1753730722_5,https://www.fincaraiz.com.co/casa-en-venta-en-chia/191855927,4,4,332,1.700.000.000,2025-07-28 14:25:22.784574,Usado,"Chía, Norte de santander",7.9167247,-72.4870017
P1753730724_6,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/191842548,4,3,107,350.000.000,2025-07-28 14:25:24.687937,Usado,"Cúcuta, Norte de santander",7.893873023443,-72.486088233782
P1753730727_7,https://www.fincaraiz.com.co/casa-en-venta-en-libertadores-cucuta/192689683,4,3,173,1.200.000.000,2025-07-28 14:25:27.378404,Usado,"Libertadores, Cúcuta, Norte de santander",7.8838501527585,-72.492932598977
P1753730729_8,https://www.fincaraiz.com.co/casa-en-venta-en-la-riviera-cucuta/192471412,3,3,280,750.000.000,2025-07-28 14:25:29.446539,Usado,"La riviera, Cúcuta, Norte de santander",7.8890571,-72.4916421
P1753730731_9,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192133463,4,5,309,900.000.000,2025-07-28 14:25:31.474612,Usado,"Cúcuta, Norte de santander",7.889044586517,-72.4898554536
P1753730733_10,https://www.fincaraiz.com.co/casa-en-venta-en-san-luis-cucuta/192620471,3,1,169,340.000.000,2025-07-28 14:25:33.519845,Usado,"San luis, Cúcuta, Norte de santander",7.8931730147989,-72.479763273324
P1753730735_11,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192214503,3,2,114,150.000.000,2025-07-28 14:25:35.787934,Usado,"Cúcuta, Norte de santander",7.906026,-72.512393
P1753730738_12,https://www.fincaraiz.com.co/casa-en-venta-en-niza-cucuta/192574600,3,4,167,530.000.000,2025-07-28 14:25:38.058288,Usado,"Niza, Cúcuta, Norte de santander",7.8818377590564,-72.47402081977
P1753730740_13,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192004878,4,4,200,650.000.000,2025-07-28 14:25:40.072611,Usado,"Cúcuta, Norte de santander",7.9167466356123,-72.486763000488
P1753730742_14,https://www.fincaraiz.com.co/casa-en-venta-en-la-ceiba-cucuta/192557353,4,4,300,500.000.000,2025-07-28 14:25:42.307261,Usado,"La ceiba, Cúcuta, Norte de santander",7.895526982795,-72.498869939008
P1753730745_15,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192095292,3,2,112,160.000.000,2025-07-28 14:25:45.357163,Usado,"Cúcuta, Norte de santander",7.876283809485,-72.501753229882
P1753730748_16,https://www.fincaraiz.com.co/casa-en-venta-en-caobos-cucuta/5800542,11,8,600,1.505.000.000,2025-07-28 14:25:48.143401,Usado,"Caobos, Cúcuta, Norte de santander",7.8848895,-72.4953147
P1753730750_17,https://www.fincaraiz.com.co/casa-en-venta-en-caobos-cucuta/191877802,5,6,960,2.000.000.000,2025-07-28 14:25:50.836324,Usado,"Caobos, Cúcuta, Norte de santander",7.8833342,-72.4953398
P1753730752_18,https://www.fincaraiz.com.co/casa-en-venta-en-los-patios-cucuta/192112133,3,4,125,450.000.000,2025-07-28 14:25:52.922536,Usado,"Los patios, Norte de santander",7.8614421991854,-72.49255657196
P1753730755_19,https://www.fincaraiz.com.co/casa-en-venta-en-latino-cucuta/192687442,7,6,600,1.150.000.000,2025-07-28 14:25:55.314036,Usado,"Latino, Cúcuta, Norte de santander",7.8921031,-72.5029397
P1753730757_20,https://www.fincaraiz.com.co/casa-en-venta-en-la-cabrera-cucuta/191912311,3,1,77,210.000.000,2025-07-28 14:25:57.665640,Usado,"La cabrera, Cúcuta, Norte de santander",7.878950009066,-72.502815971385
P1753730764_0,https://www.fincaraiz.com.co/casa-en-venta-en-santander-cucuta/191917151,3,3,66,280.000.000,2025-07-28 14:26:04.985834,Usado,"Santander, Cúcuta, Norte de santander",7.870577996536,-72.517441973331
P1753730766_1,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192079461,3,3,120,250.000.000,2025-07-28 14:26:06.975685,Usado,"Cúcuta, Norte de santander",7.8941326487467,-72.481570243835
P1753730769_2,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192071078,3,4,170,380.000.000,2025-07-28 14:26:09.137119,Usado,"Cúcuta, Norte de santander",7.8862388,-72.4913939
P1753730771_3,https://www.fincaraiz.com.co/casa-en-venta-en-los-pinos-cucuta/191850077,1,1,287,1.100.000.000,2025-07-28 14:26:11.661126,Usado,"Los pinos, Cúcuta, Norte de santander",7.8963256,-72.4919483
P1753730774_4,https://www.fincaraiz.com.co/proyectos-vivienda/cannes-casas-en-venta-en-niza-cucuta/15017406,3,3,103.58,518.000.000,2025-07-28 14:26:14.960076,Proyecto,"Niza, Cúcuta, Norte de santander",7.9060446,-72.4834591
P1753730777_5,https://www.fincaraiz.com.co/casa-en-venta-en-ceiba-ii-cucuta/192637946,6,4,162,540.000.000,2025-07-28 14:26:17.658942,Usado,"Ceiba ii, Cúcuta, Norte de santander",7.9073345643452,-72.4967081981
P1753730780_6,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-oriental-cucuta/191917003,6,7,406,850.000.000,2025-07-28 14:26:20.557651,Usado,"Quinta oriental, Cúcuta, Norte de santander",7.89648656482,-72.493632050583
P1753730782_7,https://www.fincaraiz.com.co/casa-en-venta-en-la-playa-cucuta/11082480,4,2,132,300.000.000,2025-07-28 14:26:22.972961,Usado,"La playa, Cúcuta, Norte de santander",7.886259992554,-72.499920023838
P1753730785_8,https://www.fincaraiz.com.co/casa-en-venta-en-universidad-libre-cucuta/11066406,3,5,378,550.000.000,2025-07-28 14:26:25.570826,Usado,"Universidad libre, Cúcuta, Norte de santander",7.91091401964,-72.497564038493
P1753730788_9,https://www.fincaraiz.com.co/casa-en-venta-en-bellavista-cucuta/11082255,3,5,150,270.000.000,2025-07-28 14:26:28.297310,Usado,"Bellavista, Cúcuta, Norte de santander",7.881449995507,-72.478699978664
P1753730789_10,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-oriental-cucuta/11081969,4,4,60,255.000.000,2025-07-28 14:26:29.798836,Usado,"Quinta oriental, Cúcuta, Norte de santander",7.894880233809,-72.494294475164
P1753730792_11,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/191701925,4,6,180,550.000.000,2025-07-28 14:26:32.088122,Usado,"Cúcuta, Norte de santander",7.902788383512,-72.497100331491
P1753730794_12,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/191816720,4,7,292,1.750.000.000,2025-07-28 14:26:34.543713,Usado,"Cúcuta, Norte de santander",7.87001887021,-72.501631544544
P1753730799_14,https://www.fincaraiz.com.co/casa-en-venta-en-el-salado-cucuta/11082319,5,2,200,380.000.000,2025-07-28 14:26:39.406074,Usado,"El salado, Cúcuta, Norte de santander",7.9379751266505,-72.493546953468
P1753730801_15,https://www.fincaraiz.com.co/casa-en-venta-en-libertadores-cucuta/11082300,4,4,150,370.000.000,2025-07-28 14:26:41.620157,Usado,"Libertadores, Cúcuta, Norte de santander",7.881642813424,-72.493575141409
P1753730804_16,https://www.fincaraiz.com.co/casa-en-venta-en-atalaya-cucuta/11108444,3,2,140,220.000.000,2025-07-28 14:26:44.616219,Usado,"Atalaya, Cúcuta, Norte de santander",7.9128208,-72.52772
P1753730807_17,https://www.fincaraiz.com.co/casa-en-venta-en-la-libertad-cucuta/191714398,6,4,187,250.000.000,2025-07-28 14:26:47.819926,Usado,"La libertad, Cúcuta, Norte de santander",7.940069625729,-72.506250293364
P1753730810_18,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-oriental-cucuta/11082298,4,5,178,450.000.000,2025-07-28 14:26:50.902753,Usado,"Quinta oriental, Cúcuta, Norte de santander",7.8981,-72.49062
P1753730813_19,https://www.fincaraiz.com.co/casa-en-venta-en-san-luis-cucuta/11082301,4,3,154,460.000.000,2025-07-28 14:26:53.307250,Usado,"San luis, Cúcuta, Norte de santander",7.88788,-72.48552
P1753730816_20,https://www.fincaraiz.com.co/casa-en-venta-en-nuevo-escobal-cucuta/11082229,5,3,150,260.000.000,2025-07-28 14:26:56.286752,Usado,"Nuevo escobal, Cúcuta, Norte de santander",7.915858166017,-72.465500618591
P1753730830_0,https://www.fincaraiz.com.co/casa-en-venta-en-torcoroma-siglo-xxi-cucuta/11082354,3,2,90,180.000.000,2025-07-28 14:27:10.485612,Usado,"Torcoroma siglo xxi, Cúcuta, Norte de santander",7.896660006557,-72.470640024389
P1753730833_1,https://www.fincaraiz.com.co/casa-en-venta-en-do%C3%B1a-nidia-cucuta/11010034,3,3,124,270.000.000,2025-07-28 14:27:13.082164,Usado,"Doña nidia, Cúcuta, Norte de santander",7.891965554045,-72.530288329595
P1753730835_2,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-oriental-cucuta/191609786,4,2,150,480.000.000,2025-07-28 14:27:15.374567,Usado,"Quinta oriental, Cúcuta, Norte de santander",7.898985649412,-72.490541596194
P1753730837_3,https://www.fincaraiz.com.co/casa-en-venta-en-la-playa-cucuta/191228430,3,2,150,280.000.000,2025-07-28 14:27:17.946616,Usado,"La playa, Cúcuta, Norte de santander",7.878518227557,-72.499620781311
P1753730840_4,https://www.fincaraiz.com.co/casa-en-venta-en-ciudad-jardin-cucuta/10769937,3,2,170,320.000.000,2025-07-28 14:27:20.094547,Usado,"Ciudad jardin, Cúcuta, Norte de santander",7.90912,-72.48895
P1753730842_5,https://www.fincaraiz.com.co/casa-en-venta-en-torcoroma-ii-sc-i-cucuta/11043445,3,2,70,195.000.000,2025-07-28 14:27:22.809332,Usado,"Torcoroma ii sc i, Cúcuta, Norte de santander",7.894,-72.472
P1753730845_6,https://www.fincaraiz.com.co/casa-en-venta-en-ceiba-ii-cucuta/10920455,5,7,279,650.000.000,2025-07-28 14:27:25.652805,Usado,"Ceiba ii, Cúcuta, Norte de santander",7.905895536716,-72.493489578841
P1753730848_7,https://www.fincaraiz.com.co/casa-en-venta-en-la-gazapa-cucuta/10774690,9,5,275,900.000.000,2025-07-28 14:27:28.130620,Usado,"La gazapa, Cúcuta, Norte de santander",7.924053700786,-72.480639218627
P1753730851_8,https://www.fincaraiz.com.co/lote-en-venta-en-guaymaral-cucuta/11046973,6,6,323,1.400.000.000,2025-07-28 14:27:31.042806,Usado,"Guaymaral, Cúcuta, Norte de santander",7.9078016733185,-72.492261864081
P1753730853_9,https://www.fincaraiz.com.co/casa-en-venta-en-minuto-de-dios-cucuta/11082210,5,3,265,1.200.000.000,2025-07-28 14:27:33.834260,Usado,"Minuto de dios, Cúcuta, Norte de santander",7.889973990435,-72.542022261626
P1753730856_10,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-oriental-cucuta/11045550,5,3,230,550.000.000,2025-07-28 14:27:36.255612,Usado,"Quinta oriental, Cúcuta, Norte de santander",7.9015817407365,-72.489528235856
P1753730858_11,https://www.fincaraiz.com.co/casa-en-venta-en-niza-norte-cucuta/11082472,3,3,130,380.000.000,2025-07-28 14:27:38.575658,Usado,"Niza norte, Cúcuta, Norte de santander",7.9229482455213,-72.486361494002
P1753730860_12,https://www.fincaraiz.com.co/casa-en-venta-en-niza-cucuta/11033840,3,4,300,560.000.000,2025-07-28 14:27:40.709591,Usado,"Niza, Cúcuta, Norte de santander",7.9165600000001,-72.48648
P1753730862_13,https://www.fincaraiz.com.co/casa-en-venta-en-paramo-cucuta/10993833,3,3,299,570.000.000,2025-07-28 14:27:42.781704,Usado,"Paramo, Cúcuta, Norte de santander",7.879467717316,-72.505607815695
P1753730865_14,https://www.fincaraiz.com.co/casa-en-venta-en-popular-cucuta/191499847,6,4,331,1.100.000.000,2025-07-28 14:27:45.689142,Usado,"Popular, Cúcuta, Norte de santander",7.892827005721,-72.489493664319
P1753730868_15,https://www.fincaraiz.com.co/casa-en-venta-en-ceiba-ii-cucuta/11036299,4,4,166,430.000.000,2025-07-28 14:27:48.208799,Usado,"Ceiba ii, Cúcuta, Norte de santander",7.895624988198,-72.495159982934
P1753730870_16,https://www.fincaraiz.com.co/casa-en-venta-en-lleras-restrepo-cucuta/11047093,5,4,420,480.000.000,2025-07-28 14:27:50.723533,Usado,"Lleras restrepo, Cúcuta, Norte de santander",7.8980028501556,-72.500798998954
P1753730873_17,https://www.fincaraiz.com.co/casa-en-venta-en-blanco-cucuta/11082151,5,4,354,1.500.000.000,2025-07-28 14:27:53.088332,Usado,"Blanco, Cúcuta, Norte de santander",7.877110013681,-72.497569989645
P1753730875_18,https://www.fincaraiz.com.co/casa-en-venta-en-sector-sur-cucuta/191499799,3,2,119,180.000.000,2025-07-28 14:27:55.408264,Usado,"Sector sur, Cúcuta, Norte de santander",7.883289665702,-72.526602920946
P1753730878_19,https://www.fincaraiz.com.co/casa-en-venta-en-callejon-cucuta/11082492,20,10,374,500.000.000,2025-07-28 14:27:58.148748,Usado,"Callejon, Cúcuta, Norte de santander",7.8947403240499,-72.509507181441
P1753730880_20,https://www.fincaraiz.com.co/casa-en-venta-en-la-cabrera-cucuta/11082326,5,2,260,380.000.000,2025-07-28 14:28:00.910198,Usado,"La cabrera, Cúcuta, Norte de santander",7.8777799792019,-72.501920029755
P1753730892_0,https://www.fincaraiz.com.co/casa-en-venta-en-sector-norte-cucuta/11082218,2,2,47,160.000.000,2025-07-28 14:28:12.693680,Usado,"Sector norte, Cúcuta, Norte de santander",8.27111,-72.42778
P1753730894_1,https://www.fincaraiz.com.co/casa-en-venta-en-lleras-restrepo-cucuta/11082449,4,4,200,480.000.000,2025-07-28 14:28:14.936140,Usado,"Lleras restrepo, Cúcuta, Norte de santander",7.8941769063955,-72.499563092566
P1753730896_2,https://www.fincaraiz.com.co/casa-en-venta-en-el-bosque-cucuta/11035923,6,6,126,350.000.000,2025-07-28 14:28:16.861922,Usado,"El bosque, Cúcuta, Norte de santander",7.9162856199719,-72.511201123444
P1753730898_3,https://www.fincaraiz.com.co/casa-en-venta-en-lleras-restrepo-cucuta/11082487,4,4,150,450.000.000,2025-07-28 14:28:18.709966,Usado,"Lleras restrepo, Cúcuta, Norte de santander",7.896208221976,-72.500181120122
P1753730900_4,https://www.fincaraiz.com.co/casa-en-venta-en-el-salado-cucuta/11082365,1,1,375,320.000.000,2025-07-28 14:28:20.849633,Usado,"El salado, Cúcuta, Norte de santander",7.9388471495749,-72.493579063285
P1753730903_5,https://www.fincaraiz.com.co/casa-en-venta-en-lleras-restrepo-cucuta/11082496,4,4,208,400.000.000,2025-07-28 14:28:23.031084,Usado,"Lleras restrepo, Cúcuta, Norte de santander",7.8975771725931,-72.501487151238
P1753730906_6,https://www.fincaraiz.com.co/casa-en-venta-en-niza-cucuta/11082390,4,4,167,480.000.000,2025-07-28 14:28:26.375220,Usado,"Niza, Cúcuta, Norte de santander",7.9165600000001,-72.48648
P1753730908_7,https://www.fincaraiz.com.co/casa-en-venta-en-niza-cucuta/191516659,3,4,105,450.000.000,2025-07-28 14:28:28.211063,Usado,"Niza, Cúcuta, Norte de santander",7.920383144842,-72.487654664738
P1753730910_8,https://www.fincaraiz.com.co/casa-en-venta-en-libertadores-cucuta/191499966,5,2,204,1.300.000.000,2025-07-28 14:28:30.636195,Usado,"Libertadores, Cúcuta, Norte de santander",7.880223235488,-72.497195256418
P1753730913_9,https://www.fincaraiz.com.co/casa-en-venta-en-universidad-libre-cucuta/11082321,3,3,150,315.000.000,2025-07-28 14:28:33.192318,Usado,"Universidad libre, Cúcuta, Norte de santander",7.91295,-72.49938
P1753730915_10,https://www.fincaraiz.com.co/casa-en-venta-en-prados-del-este-cucuta/11082033,2,2,110,230.000.000,2025-07-28 14:28:35.618897,Usado,"Prados del Este, Cúcuta, Norte de santander",7.9116328932896,-72.474587447941
P1753730918_11,https://www.fincaraiz.com.co/casa-en-venta-en-torcoroma-iii-cucuta/11082381,3,1,97,225.000.000,2025-07-28 14:28:38.185519,Usado,"Torcoroma iii, Cúcuta, Norte de santander",7.8906941043472,-72.47200761705
P1753730920_12,https://www.fincaraiz.com.co/casa-en-venta-en-la-playa-cucuta/10770527,3,4,137,450.000.000,2025-07-28 14:28:40.186032,Usado,"La playa, Cúcuta, Norte de santander",7.880210018661,-72.500210037688
P1753730922_13,https://www.fincaraiz.com.co/casa-en-venta-en-guaymaral-cucuta/11046975,6,4,205,380.000.000,2025-07-28 14:28:42.543213,Usado,"Guaymaral, Cúcuta, Norte de santander",7.9101273084765,-72.49346919325
P1753730924_14,https://www.fincaraiz.com.co/casa-en-venta-en-lleras-restrepo-cucuta/11082447,3,3,400,890.000.000,2025-07-28 14:28:44.566411,Usado,"Lleras restrepo, Cúcuta, Norte de santander",7.89653,-72.50135
P1753730927_15,https://www.fincaraiz.com.co/casa-en-venta-en-sector-oriental-cucuta/191562742,3,2,78,230.000.000,2025-07-28 14:28:47.364038,Usado,"Sector oriental, Cúcuta, Norte de santander",7.916760441087,-72.466151175087
P1753730929_16,https://www.fincaraiz.com.co/casa-en-venta-en-la-ceiba-cucuta/11082159,4,4,270,668.000.000,2025-07-28 14:28:49.730896,Usado,"La ceiba, Cúcuta, Norte de santander",7.89528,-72.49755
P1753730931_17,https://www.fincaraiz.com.co/casa-en-venta-en-colsag-cucuta/191710416,4,4,405,1.500.000.000,2025-07-28 14:28:51.936074,Usado,"Colsag, Cúcuta, Norte de santander",7.8936307562052,-72.495514926377
P1753730934_18,https://www.fincaraiz.com.co/casa-en-venta-en-lleras-restrepo-cucuta/3982064,7,4,264,490.820.000,2025-07-28 14:28:54.554206,Usado,"Lleras restrepo, Cúcuta, Norte de santander",7.8931057,-72.5038477
P1753730936_19,https://www.fincaraiz.com.co/casa-en-venta-en-niza-cucuta/11082491,5,2,106,360.000.000,2025-07-28 14:28:56.914979,Usado,"Niza, Cúcuta, Norte de santander",7.9187550386036,-72.488964918297
P1753730938_20,https://www.fincaraiz.com.co/casa-en-venta-en-libertadores-cucuta/11082305,4,4,175,460.000.000,2025-07-28 14:28:58.982302,Usado,"Libertadores, Cúcuta, Norte de santander",7.881642813424,-72.493575141409
P1753730947_0,https://www.fincaraiz.com.co/casa-en-venta-en-niza-cucuta/11082126,7,6,137,480.000.000,2025-07-28 14:29:07.057345,Usado,"Niza, Cúcuta, Norte de santander",7.915309860515,-72.486660374081
P1753730949_1,https://www.fincaraiz.com.co/casa-en-venta-en-san-luis-cucuta/11082001,4,4,220,380.000.000,2025-07-28 14:29:09.816725,Usado,"San luis, Cúcuta, Norte de santander",7.8931121445,-72.485462088816
P1753730952_2,https://www.fincaraiz.com.co/casa-en-venta-en-lleras-restrepo-cucuta/11082357,6,5,177,250.000.000,2025-07-28 14:29:12.546753,Usado,"Lleras restrepo, Cúcuta, Norte de santander",7.8947484271692,-72.500821183351
P1753730954_3,https://www.fincaraiz.com.co/casa-en-venta-en-lleras-restrepo-cucuta/191633448,6,5,178,350.000.000,2025-07-28 14:29:14.963628,Usado,"Lleras restrepo, Cúcuta, Norte de santander",7.894661341745,-72.500644052634
P1753730957_4,https://www.fincaraiz.com.co/casa-en-venta-en-guaymaral-cucuta/11046802,3,2,120,280.000.000,2025-07-28 14:29:17.847452,Usado,"Guaymaral, Cúcuta, Norte de santander",7.91007624278783,-72.4945476092398
P1753730960_5,https://www.fincaraiz.com.co/casa-en-venta-en-san-luis-cucuta/11047863,7,4,240,350.000.000,2025-07-28 14:29:20.508518,Usado,"San luis, Cúcuta, Norte de santander",7.8965227,-72.4802052
P1753731023_7,https://www.fincaraiz.com.co/casa-en-venta-en-la-cabrera-cucuta/11081950,3,4,115,280.000.000,2025-07-28 14:30:23.500090,Usado,"La cabrera, Cúcuta, Norte de santander",7.879287229276,-72.502471297187
P1753731027_8,https://www.fincaraiz.com.co/casa-en-venta-en-la-merced-cucuta/191513830,2,1,131,700.000.000,2025-07-28 14:30:27.789595,Usado,"La merced, Cúcuta, Norte de santander",7.897100087387,-72.505699997689
P1753731030_9,https://www.fincaraiz.com.co/casa-en-venta-en-sevilla-cucuta/11082075,5,2,130,220.000.000,2025-07-28 14:30:30.266932,Usado,"Sevilla, Cúcuta, Norte de santander",7.912360002712,-72.505054987271
P1753731032_10,https://www.fincaraiz.com.co/casa-en-venta-en-oriental-cucuta/11081948,3,2,110,350.000.000,2025-07-28 14:30:32.553114,Usado,"Oriental, Cúcuta, Norte de santander",7.9106933,-72.4734863
P1753731034_11,https://www.fincaraiz.com.co/casa-en-venta-en-centro-cucuta/11082141,16,10,389,1.200.000.000,2025-07-28 14:30:34.970923,Usado,"Centro, Cúcuta, Norte de santander",7.88267094844,-72.507285972132
P1753731037_12,https://www.fincaraiz.com.co/casa-en-venta-en-colsag-cucuta/10774927,3,4,200,500.000.000,2025-07-28 14:30:37.012106,Usado,"Colsag, Cúcuta, Norte de santander",7.893420474319,-72.487603131547
P1753731039_13,https://www.fincaraiz.com.co/casa-en-venta-en-latino-cucuta/11047214,2,5,305,350.000.000,2025-07-28 14:30:39.228177,Usado,"Latino, Cúcuta, Norte de santander",7.8887393275244,-72.500624656677
P1753731041_14,https://www.fincaraiz.com.co/casa-en-venta-en-rafael-garcia-herreros-et-ii-cucuta/11082391,5,4,140,160.000.000,2025-07-28 14:30:41.307007,Usado,"Rafael garcia herreros et ii, Cúcuta, Norte de santander",7.9317391680344,-72.493050266872
P1753731045_15,https://www.fincaraiz.com.co/casa-en-venta-en-la-riviera-cucuta/11082478,3,3,329,800.000.000,2025-07-28 14:30:45.616965,Usado,"La riviera, Cúcuta, Norte de santander",7.8914059747784,-72.495455478462
P1753731047_16,https://www.fincaraiz.com.co/casa-en-venta-en-la-riviera-cucuta/11082224,3,3,324,800.000.000,2025-07-28 14:30:48.019257,Usado,"La riviera, Cúcuta, Norte de santander",7.88962,-72.4921
P1753731050_17,https://www.fincaraiz.com.co/casa-en-venta-en-prados-del-norte-cucuta/10811028,4,2,102,260.000.000,2025-07-28 14:30:50.160024,Usado,"Prados del norte, Cúcuta, Norte de santander",7.920501837812,-72.497951608477
P1753731052_18,https://www.fincaraiz.com.co/casa-en-venta-en-ceiba-ii-cucuta/11082254,3,3,150,250.000.000,2025-07-28 14:30:52.350678,Usado,"Ceiba ii, Cúcuta, Norte de santander",7.90399,-72.4969425
P1753731054_19,https://www.fincaraiz.com.co/casa-en-venta-en-paramo-cucuta/191585968,3,2,132,220.000.000,2025-07-28 14:30:54.361629,Usado,"Paramo, Cúcuta, Norte de santander",7.880142209064,-72.507011449201
P1753731056_20,https://www.fincaraiz.com.co/casa-en-venta-en-torcoroma-ii-sc-i-cucuta/10925310,3,4,192,395.000.000,2025-07-28 14:30:56.991049,Usado,"Torcoroma ii sc i, Cúcuta, Norte de santander",7.899970094436,-72.471782805655
P1753731064_0,https://www.fincaraiz.com.co/casa-en-venta-en-lleras-restrepo-cucuta/11082392,20,10,500,1.500.000.000,2025-07-28 14:31:04.711128,Usado,"Lleras restrepo, Cúcuta, Norte de santander",7.8938825234752,-72.500218545448
P1753731067_1,https://www.fincaraiz.com.co/casa-en-venta-en-la-playa-cucuta/11082435,6,3,520,1.200.000.000,2025-07-28 14:31:07.020152,Usado,"La playa, Cúcuta, Norte de santander",7.8809600000001,-72.50034
P1753731068_2,https://www.fincaraiz.com.co/casa-en-venta-en-san-luis-cucuta/11045953,3,3,85,250.000.000,2025-07-28 14:31:08.981547,Usado,"San luis, Cúcuta, Norte de santander",7.88841773050467,-72.4825330347448
P1753731071_3,https://www.fincaraiz.com.co/casa-en-venta-en-santander-cucuta/11082062,5,1,133,130.000.000,2025-07-28 14:31:11.552755,Usado,"Santander, Cúcuta, Norte de santander",7.872278726689,-72.518334548079
P1753731073_4,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-oriental-cucuta/11082183,3,3,220,320.000.000,2025-07-28 14:31:13.750072,Usado,"Quinta oriental, Cúcuta, Norte de santander",7.895624988198,-72.495159982934
P1753731075_5,https://www.fincaraiz.com.co/casa-en-venta-en-oriental-cucuta/11082378,3,3,130,380.000.000,2025-07-28 14:31:15.786438,Usado,"Oriental, Cúcuta, Norte de santander",7.9092975415778,-72.472207618393
P1753731078_6,https://www.fincaraiz.com.co/casa-en-venta-en-sevilla-cucuta/11082228,4,4,120,500.000.000,2025-07-28 14:31:18.299859,Usado,"Sevilla, Cúcuta, Norte de santander",7.91122,-72.50371
P1753731080_7,https://www.fincaraiz.com.co/casa-en-venta-en-caobos-cucuta/10774686,3,4,227,840.000.000,2025-07-28 14:31:20.610906,Usado,"Caobos, Cúcuta, Norte de santander",7.885440634589,-72.493741470541
