id,link,bedrooms,bathrooms,area_m2,price,date,condition,location
P1753648150_19,https://www.fincaraiz.com.co/casa-en-venta-en-sector-oriental-cucuta/192503773,3 Habs.,2 Baños,90 m²,$ 190.000.000,2025-07-27 15:29:10.920289,Usado,"Sector oriental, Cúcuta, Norte de santander"
P1753648153_20,https://www.fincaraiz.com.co/casa-en-venta-en-la-riviera-cucuta/192159486,4 Habs.,2 Baños,330 m²,$ 950.000.000,2025-07-27 15:29:13.546254,Usado,"La riviera, Cúcuta, Norte de santander"
P1753648741_0,https://www.fincaraiz.com.co/casa-en-venta-en-los-patios-cucuta/192159224,7 Habs.,7 Baños,556 m²,$ 2.700.000.000,2025-07-27 15:39:01.044205,Usado,"Los patios, Norte de santander"
P1753648743_1,https://www.fincaraiz.com.co/casa-en-venta-en-tasajero-cucuta/192159762,3 Habs.,3 Baños,160 m²,$ 315.000.000,2025-07-27 15:39:03.314230,Usado,"Tasajero, Cúcuta, Norte de santander"
P1753648744_2,https://www.fincaraiz.com.co/casa-en-venta-en-niza-cucuta/192158448,3 Habs.,4 Baños,117 m²,$ 395.000.000,2025-07-27 15:39:04.891916,Usado,"Niza, Cúcuta, Norte de santander"
P1753648746_3,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-bosch-cucuta/192159154,5 Habs.,5 Baños,258 m²,$ 800.000.000,2025-07-27 15:39:06.888431,Usado,"Quinta bosch, Cúcuta, Norte de santander"
P1753648749_4,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-bosch-cucuta/7767269,7 Habs.,6 Baños,300 m²,$ 660.000.000,2025-07-27 15:39:09.199015,Usado,"Quinta bosch, Cúcuta, Norte de santander"
P1753648750_5,https://www.fincaraiz.com.co/casa-en-venta-en-san-luis-cucuta/192158165,3 Habs.,2 Baños,72 m²,$ 360.000.000,2025-07-27 15:39:10.878158,Usado,"San luis, Cúcuta, Norte de santander"
P1753648753_6,https://www.fincaraiz.com.co/casa-en-venta-en-popular-cucuta/192159232,8 Habs.,7 Baños,161 m²,$ 500.000.000,2025-07-27 15:39:13.418687,Usado,"Popular, Cúcuta, Norte de santander"
P1753648755_7,https://www.fincaraiz.com.co/casa-en-venta-en-blanco-cucuta/192159314,6 Habs.,4 Baños,450 m²,$ 500.000.000,2025-07-27 15:39:15.590821,Usado,"Blanco, Cúcuta, Norte de santander"
P1753648758_8,https://www.fincaraiz.com.co/casa-en-venta-en-ceiba-ii-cucuta/192158759,4 Habs.,4 Baños,150 m²,$ 460.000.000,2025-07-27 15:39:18.068294,Usado,"Ceiba ii, Cúcuta, Norte de santander"
P1753648759_9,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-bosch-cucuta/192159807,3 Habs.,2 Baños,150 m²,$ 550.000.000,2025-07-27 15:39:19.862490,Usado,"Quinta bosch, Cúcuta, Norte de santander"
P1753648761_10,https://www.fincaraiz.com.co/casa-en-venta-en-aeropuerto-cucuta/192159186,3 Habs.,1 Baño,110 m²,$ 160.000.000,2025-07-27 15:39:21.662823,Usado,"Aeropuerto, Cúcuta, Norte de santander"
P1753648763_11,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192635674,3 Habs.,4 Baños,122 m²,$ 680.000.000,2025-07-27 15:39:23.359795,Usado,"Cúcuta, Norte de santander"
P1753648765_12,https://www.fincaraiz.com.co/casa-en-venta-en-san-eduardo-cucuta/192158594,4 Habs.,3 Baños,96 m²,$ 280.000.000,2025-07-27 15:39:25.144982,Usado,"San eduardo, Cúcuta, Norte de santander"
P1753648766_13,https://www.fincaraiz.com.co/casa-en-venta-en-atalaya-cucuta/192158161,3 Habs.,3 Baños,121 m²,$ 115.000.000,2025-07-27 15:39:26.800753,Usado,"Atalaya, Cúcuta, Norte de santander"
P1753648768_14,https://www.fincaraiz.com.co/casa-en-venta-en-la-playa-cucuta/192159669,6 Habs.,3 Baños,102 m²,$ 560.000.000,2025-07-27 15:39:28.915832,Usado,"La playa, Cúcuta, Norte de santander"
P1753648770_15,https://www.fincaraiz.com.co/casa-en-venta-en-la-cabrera-cucuta/192158667,3 Habs.,2 Baños,160 m²,$ 390.000.000,2025-07-27 15:39:30.659592,Usado,"La cabrera, Cúcuta, Norte de santander"
P1753648772_16,https://www.fincaraiz.com.co/casa-en-venta-en-popular-cucuta/7921854,3 Habs.,5 Baños,299 m²,$ 600.000.000,2025-07-27 15:39:32.371247,Usado,"Popular, Cúcuta, Norte de santander"
P1753648774_17,https://www.fincaraiz.com.co/casa-en-venta-en-prados-del-este-cucuta/192159016,3 Habs.,3 Baños,184 m²,$ 400.000.000,2025-07-27 15:39:34.127377,Usado,"Prados del Este, Cúcuta, Norte de santander"
P1753648775_18,https://www.fincaraiz.com.co/casa-en-venta-en-san-luis-cucuta/192159471,3 Habs.,2 Baños,68 m²,$ 200.000.000,2025-07-27 15:39:35.817940,Usado,"San luis, Cúcuta, Norte de santander"
P1753648780_19,https://www.fincaraiz.com.co/casa-en-venta-en-la-libertad-cucuta/192159312,4 Habs.,3 Baños,166 m²,$ 315.000.000,2025-07-27 15:39:40.225886,Usado,"La libertad, Cúcuta, Norte de santander"
P1753648782_20,https://www.fincaraiz.com.co/casa-en-venta-en-ceiba-ii-cucuta/192158810,4 Habs.,3 Baños,92 m²,$ 380.000.000,2025-07-27 15:39:42.202199,Usado,"Ceiba ii, Cúcuta, Norte de santander"
P1753662695_0,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-oriental-cucuta/192159127,4 Habs.,5 Baños,122 m²,$ 700.000.000,2025-07-27 19:31:35.608604,Usado,"Quinta oriental, Cúcuta, Norte de santander"
P1753662698_1,https://www.fincaraiz.com.co/casa-en-venta-en-santa-ana-villa-del-rosario/192158203,6 Habs.,4 Baños,90 m²,$ 300.000.000,2025-07-27 19:31:38.340078,Usado,"Santa ana, Villa del rosario, Norte de santander"
P1753662700_2,https://www.fincaraiz.com.co/casa-en-venta-en-la-ceiba-cucuta/192158310,4 Habs.,4 Baños,156 m²,$ 470.000.000,2025-07-27 19:31:40.488731,Usado,"La ceiba, Cúcuta, Norte de santander"
P1753662702_3,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-oriental-cucuta/192158678,5 Habs.,3 Baños,128 m²,$ 400.000.000,2025-07-27 19:31:42.553438,Usado,"Quinta oriental, Cúcuta, Norte de santander"
P1753662704_4,https://www.fincaraiz.com.co/casa-en-venta-en-san-luis-cucuta/192158727,5 Habs.,2 Baños,175 m²,$ 420.000.000,2025-07-27 19:31:44.552502,Usado,"San luis, Cúcuta, Norte de santander"
P1753662707_5,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192214175,5 Habs.,4 Baños,212 m²,$ 380.000.000,2025-07-27 19:31:47.564940,Usado,"Cúcuta, Norte de santander"
P1753662712_6,https://www.fincaraiz.com.co/casa-en-venta-en-los-patios/192214372,3 Habs.,4 Baños,127 m²,$ 450.000.000,2025-07-27 19:31:52.614039,Usado,"Los patios, Norte de santander"
P1753662715_7,https://www.fincaraiz.com.co/casa-en-venta-en-camilo-torres-cucuta/192560777,5 Habs.,3 Baños,234 m²,$ 200.000.000,2025-07-27 19:31:55.808431,Usado,"Camilo torres, Cúcuta, Norte de santander"
P1753662718_8,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192635674,3 Habs.,4 Baños,122 m²,$ 680.000.000,2025-07-27 19:31:58.705526,Usado,"Cúcuta, Norte de santander"
P1753662721_9,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192158552,3 Habs.,2 Baños,110 m²,$ 280.000.000,2025-07-27 19:32:01.079996,Usado,"Cúcuta, Norte de santander"
P1753662723_10,https://www.fincaraiz.com.co/casa-en-venta-en-ceiba-ii-cucuta/192158810,4 Habs.,3 Baños,92 m²,$ 380.000.000,2025-07-27 19:32:03.140961,Usado,"Ceiba ii, Cúcuta, Norte de santander"
P1753662725_11,https://www.fincaraiz.com.co/casa-en-venta-en-prados-del-este-cucuta/192159016,3 Habs.,3 Baños,184 m²,$ 400.000.000,2025-07-27 19:32:05.013240,Usado,"Prados del Este, Cúcuta, Norte de santander"
P1753662727_12,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-bosch-cucuta/192158965,6 Habs.,6 Baños,530 m²,$ 900.000.000,2025-07-27 19:32:07.898935,Usado,"Quinta bosch, Cúcuta, Norte de santander"
P1753662729_13,https://www.fincaraiz.com.co/casa-en-venta-en-blanco-cucuta/192159023,4 Habs.,5 Baños,260 m²,$ 820.000.000,2025-07-27 19:32:09.837717,Usado,"Blanco, Cúcuta, Norte de santander"
P1753662732_14,https://www.fincaraiz.com.co/casa-en-venta-en-motilones-cucuta/192159886,5 Habs.,3 Baños,280 m²,$ 1.500.000.000,2025-07-27 19:32:12.057994,Usado,"Motilones, Cúcuta, Norte de santander"
P1753662734_15,https://www.fincaraiz.com.co/casa-en-venta-en-san-luis-cucuta/192315732,3 Habs.,4 Baños,88 m²,$ 330.000.000,2025-07-27 19:32:14.842752,Usado,"San luis, Cúcuta, Norte de santander"
P1753662738_16,https://www.fincaraiz.com.co/casa-en-venta-en-libertadores-cucuta/192159375,7 Habs.,6 Baños,320 m²,$ 1.000.000.000,2025-07-27 19:32:18.326785,Usado,"Libertadores, Cúcuta, Norte de santander"
P1753662740_17,https://www.fincaraiz.com.co/casa-en-venta-en-latino-cucuta/192465474,1 Habs.,1 Baño,300 m²,$ 650.000.000,2025-07-27 19:32:20.807282,Usado,"Latino, Cúcuta, Norte de santander"
P1753662743_18,https://www.fincaraiz.com.co/casa-en-venta-en-san-mateo-cucuta/192436545,4 Habs.,1 Baño,190 m²,$ 250.000.000,2025-07-27 19:32:23.327447,Usado,"San mateo, Cúcuta, Norte de santander"
P1753662745_19,https://www.fincaraiz.com.co/casa-en-venta-en-la-riviera-cucuta/192159535,3 Habs.,3 Baños,360 m²,$ 1.600.000.000,2025-07-27 19:32:25.394001,Usado,"La riviera, Cúcuta, Norte de santander"
P1753662747_20,https://www.fincaraiz.com.co/casa-en-venta-en-lleras-restrepo-cucuta/7651967,2 Habs.,2 Baños,125 m²,$ 800.000.000,2025-07-27 19:32:27.905612,Usado,"Lleras restrepo, Cúcuta, Norte de santander"
P1753663116_0,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192159233,4 Habs.,3 Baños,76 m²,$ 800.000.000,2025-07-27 19:38:36.622852,Usado,"Cúcuta, Norte de santander"
P1753663118_1,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-bosch-cucuta/192158141,4 Habs.,2 Baños,353 m²,$ 700.000.000,2025-07-27 19:38:38.482372,Usado,"Quinta bosch, Cúcuta, Norte de santander"
P1753663120_2,https://www.fincaraiz.com.co/casa-en-venta-en-libertadores-cucuta/192159593,6 Habs.,6 Baños,706 m²,$ 2.300.000.000,2025-07-27 19:38:40.477036,Usado,"Libertadores, Cúcuta, Norte de santander"
P1753663122_3,https://www.fincaraiz.com.co/casa-en-venta-en-pescadero-colpet-cucuta/192158292,7 Habs.,3 Baños,224 m²,$ 350.000.000,2025-07-27 19:38:42.953166,Usado,"Pescadero colpet, Cúcuta, Norte de santander"
P1753663124_4,https://www.fincaraiz.com.co/casa-en-venta-en-libertadores-cucuta/192159201,4 Habs.,4 Baños,146 m²,$ 420.000.000,2025-07-27 19:38:44.814036,Usado,"Libertadores, Cúcuta, Norte de santander"
P1753663126_5,https://www.fincaraiz.com.co/casa-en-venta-en-atalaya-cucuta/192446929,4 Habs.,3 Baños,192 m²,$ 270.000.000,2025-07-27 19:38:46.639187,Usado,"Atalaya, Cúcuta, Norte de santander"
P1753663129_6,https://www.fincaraiz.com.co/casa-en-venta-en-la-playa-cucuta/192159579,3 Habs.,4 Baños,250 m²,$ 750.000.000,2025-07-27 19:38:49.082783,Usado,"La playa, Cúcuta, Norte de santander"
P1753663131_7,https://www.fincaraiz.com.co/casa-en-venta-en-ceiba-ii-cucuta/192159709,4 Habs.,4 Baños,120 m²,$ 800.000.000,2025-07-27 19:38:51.245828,Usado,"Ceiba ii, Cúcuta, Norte de santander"
P1753663133_8,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-bosch-cucuta/192159094,4 Habs.,4 Baños,194 m²,$ 650.000.000,2025-07-27 19:38:53.828772,Usado,"Quinta bosch, Cúcuta, Norte de santander"
P1753663135_9,https://www.fincaraiz.com.co/casa-en-venta-en-la-capillana-cucuta/192158289,4 Habs.,4 Baños,120 m²,$ 350.000.000,2025-07-27 19:38:55.690721,Usado,"La capillana, Cúcuta, Norte de santander"
P1753663137_10,https://www.fincaraiz.com.co/casa-en-venta-en-san-luis-cucuta/192610583,3 Habs.,1 Baño,169 m²,$ 340.000.000,2025-07-27 19:38:57.483637,Usado,"San luis, Cúcuta, Norte de santander"
P1753663140_11,https://www.fincaraiz.com.co/casa-en-venta-en-san-miguel-cucuta/192158946,7 Habs.,1 Baño,220 m²,$ 175.000.000,2025-07-27 19:39:00.175856,Usado,"San miguel, Cúcuta, Norte de santander"
P1753663142_12,https://www.fincaraiz.com.co/casa-en-venta-en-la-playa-cucuta/192159737,3 Habs.,2 Baños,131 m²,$ 650.000.000,2025-07-27 19:39:02.281626,Usado,"La playa, Cúcuta, Norte de santander"
P1753663144_13,https://www.fincaraiz.com.co/casa-en-venta-en-sevilla-cucuta/192159844,5 Habs.,4 Baños,435 m²,$ 3.000.000.000,2025-07-27 19:39:04.715299,Usado,"Sevilla, Cúcuta, Norte de santander"
P1753663146_14,https://www.fincaraiz.com.co/casa-en-venta-en-los-patios-cucuta/192159224,7 Habs.,7 Baños,556 m²,$ 2.700.000.000,2025-07-27 19:39:06.705057,Usado,"Los patios, Norte de santander"
P1753663149_15,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192214054,4 Habs.,3 Baños,178 m²,$ 500.000.000,2025-07-27 19:39:09.228471,Usado,"Cúcuta, Norte de santander"
P1753663154_16,https://www.fincaraiz.com.co/casa-en-venta-en-niza-cucuta/192158448,3 Habs.,4 Baños,117 m²,$ 395.000.000,2025-07-27 19:39:14.146737,Usado,"Niza, Cúcuta, Norte de santander"
P1753663156_17,https://www.fincaraiz.com.co/casa-en-venta-en-santander-cucuta/192159045,3 Habs.,2 Baños,62 m²,$ 170.000.000,2025-07-27 19:39:16.716910,Usado,"Santander, Cúcuta, Norte de santander"
P1753663159_18,https://www.fincaraiz.com.co/casa-en-venta-en-la-libertad-cucuta/192158972,3 Habs.,2 Baños,157 m²,$ 275.000.000,2025-07-27 19:39:19.080765,Usado,"La libertad, Cúcuta, Norte de santander"
P1753663161_19,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-oriental-cucuta/192159919,5 Habs.,3 Baños,225 m²,$ 450.000.000,2025-07-27 19:39:21.436751,Usado,"Quinta oriental, Cúcuta, Norte de santander"
P1753663164_20,https://www.fincaraiz.com.co/casa-en-venta-en-atalaya-cucuta/192158867,4 Habs.,4 Baños,102 m²,$ 620.000.000,2025-07-27 19:39:24.119337,Usado,"Atalaya, Cúcuta, Norte de santander"
P1753663979_0,https://www.fincaraiz.com.co/casa-en-venta-en-atalaya-cucuta/192158867,4 Habs.,4 Baños,102 m²,$ 620.000.000,2025-07-27 19:52:59.548637,Usado,"Atalaya, Cúcuta, Norte de santander"
P1753663981_1,https://www.fincaraiz.com.co/casa-en-venta-en-atalaya-cucuta/192158694,4 Habs.,2 Baños,264 m²,$ 330.000.000,2025-07-27 19:53:01.834867,Usado,"Atalaya, Cúcuta, Norte de santander"
P1753663983_2,https://www.fincaraiz.com.co/casa-en-venta-en-carora-cucuta/192159575,5 Habs.,2 Baños,155 m²,$ 220.000.000,2025-07-27 19:53:03.884227,Usado,"Carora, Cúcuta, Norte de santander"
P1753663985_3,https://www.fincaraiz.com.co/casa-en-venta-en-ceiba-ii-cucuta/192158753,4 Habs.,4 Baños,150 m²,$ 460.000.000,2025-07-27 19:53:05.686922,Usado,"Ceiba ii, Cúcuta, Norte de santander"
P1753663987_4,https://www.fincaraiz.com.co/casa-en-venta-en-paramo-cucuta/192159370,4 Habs.,3 Baños,207 m²,$ 250.000.000,2025-07-27 19:53:07.655987,Usado,"Paramo, Cúcuta, Norte de santander"
P1753663989_5,https://www.fincaraiz.com.co/casa-en-venta-en-la-playa-cucuta/192475055,5 Habs.,3 Baños,250 m²,$ 1.200.000.000,2025-07-27 19:53:09.859518,Usado,"La playa, Cúcuta, Norte de santander"
P1753663991_6,https://www.fincaraiz.com.co/casa-en-venta-en-bellavista-cucuta/192158849,4 Habs.,3 Baños,234 m²,$ 330.000.000,2025-07-27 19:53:11.718415,Usado,"Bellavista, Cúcuta, Norte de santander"
P1753663993_7,https://www.fincaraiz.com.co/casa-en-venta-en-ceiba-ii-cucuta/192159908,5 Habs.,4 Baños,110 m²,$ 400.000.000,2025-07-27 19:53:13.775212,Usado,"Ceiba ii, Cúcuta, Norte de santander"
P1753663996_8,https://www.fincaraiz.com.co/casa-en-venta-en-prados-del-este-cucuta/192309483,3 Habs.,1 Baño,99 m²,$ 220.000.000,2025-07-27 19:53:16.102867,Usado,"Prados del Este, Cúcuta, Norte de santander"
P1753663998_9,https://www.fincaraiz.com.co/casa-en-venta-en-atalaya-cucuta/192159200,7 Habs.,4 Baños,160 m²,$ 300.000.000,2025-07-27 19:53:18.711834,Usado,"Atalaya, Cúcuta, Norte de santander"
P1753664001_10,https://www.fincaraiz.com.co/casa-en-venta-en-san-eduardo-cucuta/192159249,5 Habs.,2 Baños,147 m²,$ 260.000.000,2025-07-27 19:53:21.154404,Usado,"San eduardo, Cúcuta, Norte de santander"
P1753664003_11,https://www.fincaraiz.com.co/casa-en-venta-en-el-contento-cucuta/192159542,3 Habs.,3 Baños,245 m²,$ 450.000.000,2025-07-27 19:53:23.580166,Usado,"El contento, Cúcuta, Norte de santander"
P1753664005_12,https://www.fincaraiz.com.co/casa-en-venta-en-la-libertad-cucuta/192158339,4 Habs.,4 Baños,240 m²,$ 320.000.000,2025-07-27 19:53:25.952757,Usado,"La libertad, Cúcuta, Norte de santander"
P1753664008_13,https://www.fincaraiz.com.co/casa-en-venta-en-torcoroma-cucuta/192557200,6 Habs.,4 Baños,180 m²,$ 290.000.000,2025-07-27 19:53:28.563901,Usado,"Torcoroma, Cúcuta, Norte de santander"
P1753664011_14,https://www.fincaraiz.com.co/casa-en-venta-en-san-miguel-cucuta/192159092,7 Habs.,2 Baños,200 m²,$ 220.000.000,2025-07-27 19:53:31.274121,Usado,"San miguel, Cúcuta, Norte de santander"
P1753664013_15,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192159595,4 Habs.,5 Baños,1350 m²,$ 1.200.000.000,2025-07-27 19:53:33.104576,Usado,"Cúcuta, Norte de santander"
P1753664015_16,https://www.fincaraiz.com.co/casa-en-venta-en-niza-cucuta/192159652,3 Habs.,3 Baños,89 m²,$ 280.000.000,2025-07-27 19:53:35.040245,Usado,"Niza, Cúcuta, Norte de santander"
P1753664017_17,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192261146,3 Habs.,3 Baños,86 m²,$ 270.000.000,2025-07-27 19:53:37.303655,Usado,"Cúcuta, Norte de santander"
P1753664019_18,https://www.fincaraiz.com.co/casa-en-venta-en-el-contento-cucuta/192158567,4 Habs.,3 Baños,98 m²,$ 500.000.000,2025-07-27 19:53:39.754842,Usado,"El contento, Cúcuta, Norte de santander"
P1753664021_19,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-oriental-cucuta/192159775,7 Habs.,4 Baños,320 m²,$ 800.000.000,2025-07-27 19:53:41.804044,Usado,"Quinta oriental, Cúcuta, Norte de santander"
P1753664023_20,https://www.fincaraiz.com.co/casa-en-venta-en-san-martin-ii-cucuta/192158443,4 Habs.,3 Baños,120 m²,$ 200.000.000,2025-07-27 19:53:43.776715,Usado,"San martin ii, Cúcuta, Norte de santander"
P1753664466_0,https://www.fincaraiz.com.co/casa-en-venta-en-lleras-restrepo-cucuta/192159911,3 Habs.,7 Baños,270 m²,$ 800.000.000,2025-07-27 20:01:06.789307,Usado,"Lleras restrepo, Cúcuta, Norte de santander"
P1753664469_1,https://www.fincaraiz.com.co/casa-en-venta-en-san-luis-cucuta/192158748,5 Habs.,2 Baños,192 m²,$ 350.000.000,2025-07-27 20:01:09.270407,Usado,"San luis, Cúcuta, Norte de santander"
P1753664471_2,https://www.fincaraiz.com.co/casa-en-venta-en-lleras-restrepo-cucuta/192159070,4 Habs.,4 Baños,95 m²,$ 280.000.000,2025-07-27 20:01:11.030197,Usado,"Lleras restrepo, Cúcuta, Norte de santander"
P1753664472_3,https://www.fincaraiz.com.co/casa-en-venta-en-el-rosal-cucuta/192159914,4 Habs.,5 Baños,280 m²,$ 980.000.000,2025-07-27 20:01:12.947636,Usado,"El rosal, Cúcuta, Norte de santander"
P1753664475_4,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-bosch-cucuta/192159923,4 Habs.,3 Baños,342 m²,$ 700.000.000,2025-07-27 20:01:15.421705,Usado,"Quinta bosch, Cúcuta, Norte de santander"
P1753664477_5,https://www.fincaraiz.com.co/casa-en-venta-en-la-playa-cucuta/192159669,6 Habs.,3 Baños,102 m²,$ 560.000.000,2025-07-27 20:01:17.091113,Usado,"La playa, Cúcuta, Norte de santander"
P1753664479_6,https://www.fincaraiz.com.co/casa-en-venta-en-sector-sur-cucuta/192411307,3 Habs.,3 Baños,86 m²,$ 280.000.000,2025-07-27 20:01:19.370788,Usado,"Sector sur, Cúcuta, Norte de santander"
P1753664482_7,https://www.fincaraiz.com.co/casa-en-venta-en-rosal-del-norte-cucuta/192159634,5 Habs.,4 Baños,210 m²,$ 480.000.000,2025-07-27 20:01:22.268132,Usado,"Rosal del norte, Cúcuta, Norte de santander"
P1753664484_8,https://www.fincaraiz.com.co/casa-en-venta-en-lleras-restrepo-cucuta/192159803,6 Habs.,3 Baños,200 m²,$ 450.000.000,2025-07-27 20:01:24.488844,Usado,"Lleras restrepo, Cúcuta, Norte de santander"
P1753664486_9,https://www.fincaraiz.com.co/casa-en-venta-en-paramo-cucuta/192158140,2 Habs.,2 Baños,110 m²,$ 450.000.000,2025-07-27 20:01:26.411655,Usado,"Paramo, Cúcuta, Norte de santander"
P1753664488_10,https://www.fincaraiz.com.co/casa-en-venta-en-la-playa-cucuta/192158186,3 Habs.,3 Baños,90 m²,$ 270.000.000,2025-07-27 20:01:28.990111,Usado,"La playa, Cúcuta, Norte de santander"
P1753664491_11,https://www.fincaraiz.com.co/casa-en-venta-en-sevilla-cucuta/192159766,3 Habs.,2 Baños,131 m²,$ 370.000.000,2025-07-27 20:01:31.555706,Usado,"Sevilla, Cúcuta, Norte de santander"
P1753664493_12,https://www.fincaraiz.com.co/casa-en-venta-en-la-cabrera-cucuta/192159206,4 Habs.,2 Baños,117 m²,$ 300.000.000,2025-07-27 20:01:33.372903,Usado,"La cabrera, Cúcuta, Norte de santander"
P1753664495_13,https://www.fincaraiz.com.co/casa-en-venta-en-tasajero-cucuta/192158506,4 Habs.,3 Baños,160 m²,$ 333.000.000,2025-07-27 20:01:35.701784,Usado,"Tasajero, Cúcuta, Norte de santander"
P1753664497_14,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192158738,3 Habs.,3 Baños,245 m²,$ 380.000.000,2025-07-27 20:01:37.542620,Usado,"Cúcuta, Norte de santander"
P1753664499_15,https://www.fincaraiz.com.co/casa-en-venta-en-parq-resid-los-libertadores-b-cucuta/192158360,3 Habs.,2 Baños,193 m²,$ 460.000.000,2025-07-27 20:01:39.662217,Usado,"Parq resid los libertadores b, Cúcuta, Norte de santander"
P1753664501_16,https://www.fincaraiz.com.co/casa-en-venta-en-san-martin-ii-cucuta/192159011,7 Habs.,4 Baños,240 m²,$ 270.000.000,2025-07-27 20:01:41.930229,Usado,"San martin ii, Cúcuta, Norte de santander"
P1753664504_17,https://www.fincaraiz.com.co/casa-en-venta-en-centro-cucuta/192566914,3 Habs.,4 Baños,240 m²,$ 520.000.000,2025-07-27 20:01:44.480687,Usado,"Centro, Cúcuta, Norte de santander"
P1753664507_18,https://www.fincaraiz.com.co/casa-en-venta-en-gualanday-cucuta/192159332,4 Habs.,3 Baños,114 m²,$ 240.000.000,2025-07-27 20:01:47.012916,Usado,"Gualanday, Cúcuta, Norte de santander"
P1753664508_19,https://www.fincaraiz.com.co/casa-en-venta-en-ceiba-ii-cucuta/192158781,3 Habs.,4 Baños,178 m²,$ 380.000.000,2025-07-27 20:01:48.931187,Usado,"Ceiba ii, Cúcuta, Norte de santander"
P1753664511_20,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192158731,5 Habs.,2 Baños,313 m²,$ 400.000.000,2025-07-27 20:01:51.290041,Usado,"Cúcuta, Norte de santander"
P1753664821_0,https://www.fincaraiz.com.co/casa-en-venta-en-lleras-restrepo-cucuta/192159911,3 Habs.,7 Baños,270 m²,$ 800.000.000,2025-07-27 20:07:01.610618,Usado,"Lleras restrepo, Cúcuta, Norte de santander"
P1753664823_1,https://www.fincaraiz.com.co/casa-en-venta-en-san-luis-cucuta/192158748,5 Habs.,2 Baños,192 m²,$ 350.000.000,2025-07-27 20:07:03.570867,Usado,"San luis, Cúcuta, Norte de santander"
P1753664825_2,https://www.fincaraiz.com.co/casa-en-venta-en-lleras-restrepo-cucuta/192159070,4 Habs.,4 Baños,95 m²,$ 280.000.000,2025-07-27 20:07:05.206035,Usado,"Lleras restrepo, Cúcuta, Norte de santander"
P1753664827_3,https://www.fincaraiz.com.co/casa-en-venta-en-el-rosal-cucuta/192159914,4 Habs.,5 Baños,280 m²,$ 980.000.000,2025-07-27 20:07:07.736028,Usado,"El rosal, Cúcuta, Norte de santander"
P1753664829_4,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-bosch-cucuta/192159923,4 Habs.,3 Baños,342 m²,$ 700.000.000,2025-07-27 20:07:09.924834,Usado,"Quinta bosch, Cúcuta, Norte de santander"
P1753664832_5,https://www.fincaraiz.com.co/casa-en-venta-en-la-playa-cucuta/192159669,6 Habs.,3 Baños,102 m²,$ 560.000.000,2025-07-27 20:07:12.347168,Usado,"La playa, Cúcuta, Norte de santander"
P1753664834_6,https://www.fincaraiz.com.co/casa-en-venta-en-sector-sur-cucuta/192411307,3 Habs.,3 Baños,86 m²,$ 280.000.000,2025-07-27 20:07:14.437458,Usado,"Sector sur, Cúcuta, Norte de santander"
P1753664836_7,https://www.fincaraiz.com.co/casa-en-venta-en-rosal-del-norte-cucuta/192159634,5 Habs.,4 Baños,210 m²,$ 480.000.000,2025-07-27 20:07:16.519619,Usado,"Rosal del norte, Cúcuta, Norte de santander"
P1753664838_8,https://www.fincaraiz.com.co/casa-en-venta-en-lleras-restrepo-cucuta/192159803,6 Habs.,3 Baños,200 m²,$ 450.000.000,2025-07-27 20:07:18.471335,Usado,"Lleras restrepo, Cúcuta, Norte de santander"
P1753664840_9,https://www.fincaraiz.com.co/casa-en-venta-en-paramo-cucuta/192158140,2 Habs.,2 Baños,110 m²,$ 450.000.000,2025-07-27 20:07:20.526078,Usado,"Paramo, Cúcuta, Norte de santander"
P1753664845_10,https://www.fincaraiz.com.co/casa-en-venta-en-la-playa-cucuta/192158186,3 Habs.,3 Baños,90 m²,$ 270.000.000,2025-07-27 20:07:25.479160,Usado,"La playa, Cúcuta, Norte de santander"
P1753664848_11,https://www.fincaraiz.com.co/casa-en-venta-en-sevilla-cucuta/192159766,3 Habs.,2 Baños,131 m²,$ 370.000.000,2025-07-27 20:07:28.257434,Usado,"Sevilla, Cúcuta, Norte de santander"
P1753664850_12,https://www.fincaraiz.com.co/casa-en-venta-en-la-cabrera-cucuta/192159206,4 Habs.,2 Baños,117 m²,$ 300.000.000,2025-07-27 20:07:30.266323,Usado,"La cabrera, Cúcuta, Norte de santander"
